,molecular mass,mlogp,tpsa,HAccept,HDon,nrotate,carboxylic acid,carboxylate,ester,ether,alcohol,amide,primary amine,secondary amine,4 valenced nitrogen,tertiary amine,keton,cyanide,epoxide,sulfonyl,cyclohexane,piperidine,pyrrolidine,benzene,Methoxybenzene,methylaniline,Phenethylamine,pyridine,pyrrole,fluorine,lat1,lacc,6 atom ring,common atoms in fused 6 atom rings,opioid feature
0,565.56938,3.0645,154.08,9,3,10,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,3,5,2,0
0,658.81172,3.61010000000001,115.29,9,2,8,1,0,0,0,0,1,0,0,0,1,0,0,0,0,4,0,0,2,0,1,1,0,0,0,0,1,8,16,1
0,410.4978864,2.8376,73.75,7,3,9,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,2,0,2,2,0,0
0,424.5244664,3.2277,73.75,7,3,9,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,2,0,3,3,0,0
0,53.06262,0.3551,26.02,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,450.92072,0.961200000000002,84.06,8,1,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,2,2,0,0
0,505.2872496,2.761,68.79,9,1,5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,3,0,0,4,2,0
0,484.8609496,1.6346,74.83,10,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,4,2,0
0,486.8768296,1.4295,74.83,10,1,4,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,3,0,0,4,2,0
0,430.88626,2.7523,60,6,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,2,0
0,429.9015,2.3253,62.8,6,1,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,4,2,0
0,329.26468,3.1738,35.5,3,1,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0
0,182.21966,-0.482700000000001,64.52,4,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,208.21388,-0.3215,84.75,5,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,302.41454,1.16,57.35,5,3,7,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,3,2,0
0,244.2196232,-1.4326,85.19,7,2,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
0,411.4923832,2.5834,58.97,6,1,5,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,2,0,1,0,0,0,1,0,2,4,2,0
0,488.4788696,3.9606,82.98,9,1,8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,3,0,1,2,0,0
0,359.4228,-0.500499999999996,101.05,8,3,8,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0
0,538.45792,-0.158799999999998,180.3,10,6,3,0,0,0,2,6,0,0,0,0,0,2,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,6,4,0
0,137.13598,-0.1854,66.48,3,3,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,228.11774,2.6108,12.03,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,2,-1,0
0,784.75492,-3.01699999999999,285.37,19,9,16,0,0,1,8,9,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,5,0,0
0,457.4847496,5.02410000000001,61.72,7,2,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,3,0,3,2,0,0
0,357.40692,-3.03139999999999,107.13,8,2,5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0
0,492.58992,1.1014,102.67,8,1,6,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,3,2,0
0,410.4516096,3.5541,96.19,9,2,11,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,3,0,6,1,0,0
0,414.5393,5.0289,46.94,4,1,8,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,3,0,0,2,0,0,0,0,1,3,0,1
0,382.41792,1.982,72.62,7,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0
0,558.6398032,4.47970000000001,116.42,8,4,13,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,3,3,0,1
0,540.6245232,5.52530000000001,85.19,7,2,9,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,0,1,1,0,3,4,0,1
0,510.62182,3.1811,94.86,8,1,13,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,1,2,3,0,1,0,0,0,0,4,2,0,1
0,485.58074,0.315300000000008,96.09,9,3,11,0,0,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,2,1,4,1,0,1,0,0,0,3,0,1
0,395.4267832,2.1613,76.99,7,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,0,0,1,0,3,4,2,0
0,459.9011232,0.641000000000003,81.26,9,1,6,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,4,2,0
0,184.19248,-1.1017,84.75,5,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0
0,204.23178,-1.8605,77.38,6,3,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,357.22622,0.593100000000002,79.79,6,2,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,278.33016,0.219700000000002,79.79,6,2,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0,368.4527,2.4162,79.79,6,2,9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2,0,0
0,275.32952,-0.747699999999996,108.36,6,5,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,324.3986,0.186800000000003,80.23,7,2,9,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,337.37576,0.833000000000003,83.03,7,2,6,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,2,0,0
0,290.40054,2.3657,44.73,4,1,8,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,2,0,1
0,249.34862,2.4301,32.7,3,1,6,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,2,0,1
0,325.44788,3.127,36.53,4,1,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,3,0,1
0,331.4756,2.6474,36.53,4,1,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,4,2,0,1
0,365.46868,3.242,45.76,5,1,8,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,4,3,0,1
0,233.29284,-0.716899999999999,102.12,5,6,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,314.36886,-2.0772,138.21,8,6,8,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,564.1198,2.4914,123.49,9,2,11,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,2,3,0,0
0,602.12802,1.0441,138.76,11,2,11,0,0,0,0,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,3,0,0
0,605.17172,1.9296,126.73,10,2,11,0,0,0,0,0,2,0,0,0,3,0,0,0,1,0,0,1,2,0,2,0,0,0,0,0,3,3,0,1
0,621.17112,1.16600000000001,135.96,11,2,11,0,0,0,1,0,2,0,0,0,3,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,4,0,1
0,594.14578,2.2604,132.72,10,2,13,0,0,0,1,0,2,0,0,0,2,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,1,3,0,1
0,387.51572,1.8189,57.2,6,1,8,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,5,3,0,0
0,424.84368,-0.170199999999996,122.11,10,2,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,1
0,477.4347128,0.970799999999999,97.02,11,1,5,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,4,0,3,2,0,1
0,498.3791896,4.8034,47.53,7,2,9,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,3,0,4,3,0,0
0,78.11184,2.3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,467.55556,5.75220000000001,81.95,5,2,11,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,4,4,2,0
0,506.5883832,4.1598,76.4,7,1,11,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,1,0,1,3,0,1
0,495.42526,2.0615,95.06,8,2,5,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0
0,523.4670064,5.2777,62.21,8,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,5,2,0,0
0,509.4404264,4.9355,71,8,1,8,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,2,0,5,2,0,0
0,535.9308864,2.9281,133.06,11,3,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,0,0,0,2,0,0,3,0,0
0,416.92104,5.10270000000001,73.75,5,1,6,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,5,3,2,0
0,447.8822296,3.7925,76.55,8,2,6,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,3,0,0,2,0,0
0,474.4012,3.2537,86.22,7,2,7,0,0,0,2,0,0,0,1,0,1,0,0,0,1,0,1,0,2,2,2,0,0,0,0,0,2,3,0,0
0,476.8620064,2.3785,88.58,8,2,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,2,0,0,4,0,0
0,429.49756,-0.493999999999994,114.84,8,2,4,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,0
0,445.5070632,2.7306,102.42,8,0,7,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2,1,1,0,0,0,1,0,0,3,0,1
0,485.4518728,2.8845,102.42,11,0,7,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,2,1,1,0,0,0,4,0,0,3,0,1
0,180.16402,-2.6971,71,6,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,584.56788,0.6238,176.76,12,4,10,1,0,2,4,3,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,6,7,0
0,336.36122,0.871200000000002,41.36,5,0,2,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,1,4,6,1
0,463.552,2.60690000000001,123.83,8,3,7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,3,0,0
0,697.80008,-5.03079999999999,265.34,17,9,19,5,0,0,0,0,0,1,2,0,4,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,4,1,0,1
0,313.308,0.8558,113.42,7,3,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,0,0,0,0,1,2,0,0
0,397.1697,-0.239899999999998,129.48,9,2,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0
0,538.45792,-0.158799999999998,180.3,10,6,3,0,0,0,2,6,0,0,0,0,0,2,0,0,0,0,0,0,4,8,0,0,0,0,0,0,0,6,4,0
0,422.8677896,6.78610000000001,29.46,5,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,2,0,0
0,896.04698,1.72560000000001,237.74,17,7,20,0,0,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,4,5,0,1
0,228.28634,3.1148,40.46,2,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,0
0,406.43448,-0.259499999999996,100.46,8,1,6,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,3,0,0
0,515.49772,5.49070000000001,50.77,5,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,6,2,0,0
0,370.4206232,0.775200000000002,93.78,7,4,6,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,2,1,0,1,1,0,2,2,0,1
0,418.2844,1.4484,68.2,6,0,2,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,1,0,1
0,258.229202,-1.5265,99.38,7,3,8,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,425.54378,4.7878,99.77,6,4,10,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,0,3,1,2,0,0,0,0,0,2,3,0,0
0,540.5120464,0.484700000000002,154.67,11,6,6,1,0,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,3,0,1,0,0,0,2,0,2,4,0,0
0,252.26798,1.4216,62.02,4,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0
0,499.64048,6.28100000000001,73.16,5,1,11,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,4,4,0,0
0,513.5229632,0.568900000000006,125.11,11,3,7,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,1,0,1,0,0,4,2,0
0,589.6258096,5.6456,131.44,11,3,11,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,0,3,0,0,3,0,0
0,352.4284,4.3642,33.29,3,2,4,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,3,1,2,1,0,2,0,0,0,3,0,0
0,309.7630832,3.1501,30.49,4,1,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,0,0,2,0,0
0,464.820136,1.369,72.62,12,2,8,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,3,0,0,5,0,1,2,0,0
0,179.197082,0.6998,66.48,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
0,290.70174,0.529799999999999,73.75,5,1,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,0,0
0,353.36856,1.2166,60.39,6,1,0,0,0,0,4,1,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,1,4,6,1
0,416.4248,6.19060000000001,32.7,3,0,17,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9,1,0,1
0,354.30872,-2.4505,171.07,9,6,6,1,0,1,0,5,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,2,0,0
0,333.44512,3.2216,61.72,4,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,2,0,0
0,148.15862,1.6576,40.46,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0,259.34674,1.7222,27.74,4,0,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
0,898.94676,1.68240000000001,272.51,17,6,18,0,0,4,1,4,2,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,0,0,1,5,0,0
0,289.32636,1.3756,70.95,5,1,5,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,3,2,0,0
0,162.1406,-2.789,93.45,5,4,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,320.31876,0.582700000000002,41.36,5,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,2,4,0,1,1,0,0,0,1,4,6,1
0,346.4605,2.3302,80.92,4,2,2,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,3,4,0
0,382.45284,1.801,74.19,6,1,6,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,2,2,0,1
0,176.21508,0.3986,35.5,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0
0,323.34588,0.538200000000002,85.78,6,2,6,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,2,0
0,332.3262832,-0.0884999999999998,93.98,7,3,6,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,3,2,0,0
0,252.204742,-2.5672,116.42,7,4,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
0,368.3799,2.0107,99.38,6,2,10,0,0,0,2,2,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,1,2,0,0
0,236.26704,0.0685999999999993,84.75,5,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0
0,84.15948,2.3406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,98.18606,2.5866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,320.34194,2.4784,73.75,5,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,2,0,0
0,190.24166,0.3986,35.5,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,5,0
0,519.5624096,3.6167,114.6,10,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,3,0,0,3,0,0
0,332.48688,0.445000000000004,82.58,6,4,12,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0
0,751.6688496,6.91530000000001,106.5,12,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,3,0,5,3,0,0
0,142.28168,4.147,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
0,328.3591,2.8272,68.15,5,0,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,3,4,0
0,446.3695,3.4072,47.97,5,1,7,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,2,4,2,1
0,358.4712,3.7204,69.92,4,2,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,6,3,4,0
0,341.48704,4.4613,43.7,3,2,8,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,2,0,0
0,286.71304,1.7797,55.73,4,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,2,0,0
0,390.55612,5.89560000000001,58.92,4,0,16,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,1,0,0
0,216.27894,0.9917,24.5,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,3,3,4,0
0,407.63796,1.3564,93.78,6,1,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,0,0,0,0,0,3,0,0
0,290.811,3.2237,29.26,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,0,1
0,252.3541,3.5486,29.26,2,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3,2,0,1
0,425.5604,2.9715,62.16,5,2,4,0,0,0,2,2,0,0,0,0,1,0,0,0,0,3,1,0,1,2,0,1,0,0,0,0,4,6,17,1
0,70.08984,1.0428,9.23,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,343.2977496,2.164,70.95,8,1,5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,3,0,1,2,0,0
0,268.3089,-1.1401,110.18,6,5,8,1,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,1
0,807.87922,1.9926,240.25,15,5,13,0,0,4,1,4,1,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,4,-1,0
0,513.56102,3.6076,125.4,7,3,9,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,1,3,0,0
0,996.22592,-0.174300000000005,381.8,21,14,40,1,0,0,0,0,5,1,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,15,2,0,0
0,563.64292,3.5379,95.45,8,2,9,0,0,0,3,0,1,0,1,0,1,1,0,0,0,0,0,0,4,3,2,1,0,0,0,0,2,6,6,1
0,464.4359528,2.2649,84.99,10,1,5,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,4,0,0,2,0,1
0,311.3502064,1.0661,50.52,6,3,3,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,2,2,2,1
0,411.605,4.0743,76.55,5,2,9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0
0,428.48306,2.9955,97.81,7,2,8,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,2,3,0,0
0,28.05316,1.0262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,165.18914,0.8588,55.48,3,2,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
0,194.184,0.2533,69.92,4,2,4,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0
0,369.3383296,-0.759999999999998,70.41,9,1,4,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,1,0,2,0,0,0,3,0,0,3,2,2
0,415.4579432,0.737700000000003,77.43,8,2,7,0,0,0,2,1,1,0,0,0,2,0,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,4,2,1
